,DATE,HOUR,AVG,HourlyVisibility,HourlyPrecipitation,Coverage 1,Coverage 2,Coverage 3,Layer 1,Layer 2,Layer 3,Cloud Height 1,Cloud Height 2,Cloud Height 3
319,2022-01-09,16,False,9.94,0,41,0,0,0.0,0,0,0.0,0,0.0
320,2022-01-09,16,False,10,0,FEW,SCT,0,2.0,04,0,45.0,25,0.0
321,2022-01-09,17,False,10,0,BKN,BKN,0,7.0,07,0,65.0,25,0.0
322,2022-01-09,18,False,10,0,BKN,BKN,0,7.0,07,0,60.0,25,0.0
323,2022-01-09,19,False,9.94,0,57,0,0,0.0,0,0,0.0,0,0.0
324,2022-01-09,19,False,10,0,FEW,FEW,0,2.0,02,0,60.0,25,0.0
325,2022-01-09,20,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
326,2022-01-09,21,False,10,0,FEW,0,0,2.0,0,0,60.0,0,0.0
327,2022-01-09,22,False,9.94,0,57,0,0,0.0,0,0,0.0,0,0.0
328,2022-01-09,22,False,10,0,BKN,0,0,7.0,0,0,50.0,0,0.0
329,2022-01-09,23,False,10,0,FEW,0,0,2.0,0,0,50.0,0,0.0
330,2022-01-10,0,False,10,0,FEW,0,0,2.0,0,0,50.0,0,0.0
331,2022-01-10,1,False,9.94,0,57,0,0,0.0,0,0,0.0,0,0.0
332,2022-01-10,1,False,10,0,SCT,BKN,BKN,4.0,07,07,39.0,50,70.0
333,2022-01-10,2,False,4,0.06,FEW,BKN,OVC,2.0,07,08,15.0,25,35.0
334,2022-01-10,2,False,4,0.13,FEW,BKN,OVC,2.0,07,08,15.0,25,35.0
335,2022-01-10,2,False,10,0.14,BKN,BKN,OVC,7.0,07,08,25.0,50,70.0
338,2022-01-10,4,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
339,2022-01-10,4,False,10,0,FEW, BK,0 O,2.0,:0,C:,11.0, 1,8.0
340,2022-01-10,5,False,10,0,FEW, BK,0 B,2.0,:0,N:,11.0, 1,7.0
341,2022-01-10,6,False,10,0,BKN,VC:,0,7.0,8 ,0,4.0,80,0.0
342,2022-01-10,6,False,10,0,BKN,0,0,7.0,0,0,4.0,0,0.0
343,2022-01-10,7,False,9.94,0,5,0,0,0.0,0,0,0.0,0,0.0
344,2022-01-10,7,False,2,0,OVC,0,0,8.0,0,0,4.0,0,0.0
345,2022-01-10,7,False,1,0,OVC,0,0,8.0,0,0,4.0,0,0.0
346,2022-01-10,7,False,2,0,OVC,0,0,8.0,0,0,2.0,0,0.0
347,2022-01-10,7,False,2.5,0,OVC,0,0,8.0,0,0,2.0,0,0.0
348,2022-01-10,7,False,4,0,OVC,0,0,8.0,0,0,2.0,0,0.0
349,2022-01-10,8,False,10,0,OVC,0,0,8.0,0,0,3.0,0,0.0
350,2022-01-10,9,False,10,0,OVC,0,0,8.0,0,0,5.0,0,0.0
351,2022-01-10,9,False,10,0,BKN,KN:,0,7.0,7 ,0,8.0,5,0.0
352,2022-01-10,10,False,9.94,0,8,0,0,0.0,0,0,0.0,0,0.0
353,2022-01-10,10,False,10,0,BKN,BKN,BKN,7.0,07,07,12.0,28,25.0
354,2022-01-10,10,False,10,0,BKN,BKN,BKN,7.0,07,07,12.0,28,25.0
355,2022-01-10,11,False,10,0,SCT,BKN,0,4.0,07,0,14.0,28,0.0
356,2022-01-10,11,False,10,0,SCT,BKN,0,4.0,07,0,14.0,28,0.0
358,2022-01-10,13,False,7.46,0,15,0,0,0.0,0,0,0.0,0,0.0
363,2022-01-10,14,False,10,0,OVC,0,0,8.0,0,0,6.0,0,0.0
364,2022-01-10,15,False,10,0,SCT,VC:,0,4.0,8 ,0,6.0,1,0.0
365,2022-01-10,15,False,10,0,FEW,VC:,0,2.0,8 ,0,6.0,1,0.0
366,2022-01-10,16,False,9.94,0,5,0,0,0.0,0,0,0.0,0,0.0
367,2022-01-10,16,False,10,0,OVC,0,0,8.0,0,0,8.0,0,0.0
368,2022-01-10,16,False,10,0,BKN,VC:,0,7.0,8 ,0,8.0,2,0.0
369,2022-01-10,17,False,10,0,SCT,KN:,0,4.0,7 ,0,8.0,6,0.0
370,2022-01-10,17,False,10,0,SCT,BKN,0,4.0,07,0,15.0,33,0.0
371,2022-01-10,17,False,10,0,FEW,BKN,BKN,2.0,07,07,15.0,33,20.0
372,2022-01-10,18,False,10,0,FEW,SCT,0,2.0,04,0,33.0,20,0.0
373,2022-01-10,19,False,9.94,0,26,0,0,0.0,0,0,0.0,0,0.0
374,2022-01-10,19,False,10,0,SCT,0,0,4.0,0,0,20.0,0,0.0
375,2022-01-10,20,False,10,0,SCT,SCT,0,4.0,04,0,27.0,20,0.0
376,2022-01-10,21,False,10,0,FEW,0,0,2.0,0,0,20.0,0,0.0
377,2022-01-10,22,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
378,2022-01-10,22,False,10,0,FEW,0,0,2.0,0,0,20.0,0,0.0
379,2022-01-10,23,False,10,0,FEW,0,0,2.0,0,0,20.0,0,0.0
380,2022-01-11,0,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
381,2022-01-11,1,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
382,2022-01-11,1,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
383,2022-01-11,2,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
384,2022-01-11,3,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
385,2022-01-11,4,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
386,2022-01-11,4,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
387,2022-01-11,5,False,10,0,FEW,0,0,2.0,0,0,25.0,0,0.0
388,2022-01-11,6,False,10,0,FEW,0,0,2.0,0,0,25.0,0,0.0
389,2022-01-11,7,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
390,2022-01-11,7,False,10,0,SCT,0,0,4.0,0,0,25.0,0,0.0
391,2022-01-11,8,False,10,0,FEW, BK,0,2.0,:0,0,15.0, 2,0.0
392,2022-01-11,9,True,10,0,SCT,0,0,4.0,0,0,25.0,0,0.0
393,2022-01-11,10,True,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
394,2022-01-11,10,True,10,0,FEW,FEW,0,2.0,02,0,25.0,25,0.0
395,2022-01-11,11,True,10,0,FEW,SCT,0,2.0,04,0,30.0,25,0.0
396,2022-01-11,12,True,10,0,FEW,SCT, BK,2.0,04,:0,44.0,15,2.0
397,2022-01-11,13,True,9.94,0,41,0,0,0.0,0,0,0.0,0,0.0
398,2022-01-11,13,True,10,0,FEW,BKN,0,2.0,07,0,44.0,25,0.0
399,2022-01-11,14,True,10,0,FEW,SCT,0,2.0,04,0,41.0,25,0.0
400,2022-01-11,15,True,10,0,FEW,FEW,0,2.0,02,0,40.0,25,0.0
401,2022-01-11,16,False,9.94,0,41,0,0,0.0,0,0,0.0,0,0.0
402,2022-01-11,16,False,10,0,SCT,SCT,0,4.0,04,0,37.0,25,0.0
403,2022-01-11,17,False,10,0,BKN,BKN,0,7.0,07,0,33.0,25,0.0
404,2022-01-11,18,False,10,0,BKN,0,0,7.0,0,0,33.0,0,0.0
405,2022-01-11,19,False,9.94,0,26,0,0,0.0,0,0,0.0,0,0.0
406,2022-01-11,19,False,10,0,OVC,0,0,8.0,0,0,34.0,0,0.0
407,2022-01-11,20,False,10,0,BKN,0,0,7.0,0,0,36.0,0,0.0
408,2022-01-11,21,False,10,0,BKN,0,0,7.0,0,0,40.0,0,0.0
409,2022-01-11,22,False,9.94,0,41,0,0,0.0,0,0,0.0,0,0.0
410,2022-01-11,22,False,10,0,SCT,0,0,4.0,0,0,42.0,0,0.0
411,2022-01-11,23,False,10,0,SCT,0,0,4.0,0,0,42.0,0,0.0
412,2022-01-12,0,False,10,0,FEW,0,0,2.0,0,0,42.0,0,0.0
413,2022-01-12,1,False,9.94,0,41,0,0,0.0,0,0,0.0,0,0.0
414,2022-01-12,1,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
415,2022-01-12,2,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
416,2022-01-12,3,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
417,2022-01-12,4,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
418,2022-01-12,4,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
419,2022-01-12,5,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
420,2022-01-12,6,False,10,0,FEW,0,0,2.0,0,0,40.0,0,0.0
421,2022-01-12,7,False,9.94,0,41,0,0,0.0,0,0,0.0,0,0.0
422,2022-01-12,7,False,10,0,FEW,0,0,2.0,0,0,45.0,0,0.0
423,2022-01-12,8,False,10,0,FEW,FEW,0,2.0,02,0,45.0,25,0.0
424,2022-01-12,9,True,10,0,FEW,FEW,0,2.0,02,0,45.0,25,0.0
425,2022-01-12,10,True,9.94,0,41,0,0,0.0,0,0,0.0,0,0.0
426,2022-01-12,10,True,10,0,FEW,FEW,0,2.0,02,0,50.0,25,0.0
427,2022-01-12,11,True,10,0,FEW,FEW,SCT,2.0,02,04,30.0,60,25.0
428,2022-01-12,12,True,10,0,FEW,SCT,BKN,2.0,04,07,21.0,60,25.0
429,2022-01-12,13,True,9.94,0,26,0,0,0.0,0,0,0.0,0,0.0
430,2022-01-12,13,True,10,0,FEW,SCT,BKN,2.0,04,07,21.0,70,25.0
431,2022-01-12,14,True,10,0,SCT,SCT,BKN,4.0,04,07,21.0,70,25.0
432,2022-01-12,15,False,10,0,SCT,BKN,0,4.0,07,0,21.0,25,0.0
433,2022-01-12,16,False,9.94,0,26,0,0,0.0,0,0,0.0,0,0.0
434,2022-01-12,16,False,10,0,SCT,BKN, BK,4.0,07,:0,18.0,21,2.0
435,2022-01-12,17,False,10,0,FEW,FEW,BKN,2.0,02,07,17.0,70,20.0
436,2022-01-12,18,False,10,0,SCT,BKN, BK,4.0,07,:0,70.0,20,2.0
437,2022-01-12,19,False,9.94,0,74,0,0,0.0,0,0,0.0,0,0.0
438,2022-01-12,19,False,10,0,BKN,0,0,7.0,0,0,18.0,0,0.0
439,2022-01-12,20,False,10,0,BKN, BK,0,7.0,:0,0,17.0, 2,0.0
440,2022-01-12,21,False,10,0,BKN, OV,0,7.0,:0,0,15.0, 2,0.0
441,2022-01-12,22,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
442,2022-01-12,22,False,10,0,BKN, OV,0,7.0,:0,0,14.0, 1,0.0
443,2022-01-12,23,False,10,0,BKN, OV,0,7.0,:0,0,14.0, 1,0.0
444,2022-01-13,0,False,10,0,BKN, BK,0,7.0,:0,0,10.0, 1,0.0
445,2022-01-13,1,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
446,2022-01-13,1,False,10,0,BKN, BK,0,7.0,:0,0,16.0, 2,0.0
447,2022-01-13,2,False,10,0,BKN, BK,0,7.0,:0,0,16.0, 2,0.0
448,2022-01-13,3,False,10,0,FEW,BKN, BK,2.0,07,:0,65.0,14,1.0
449,2022-01-13,4,False,9.94,0,57,0,0,0.0,0,0,0.0,0,0.0
450,2022-01-13,4,False,10,0,FEW,OVC,0,2.0,08,0,60.0,14,0.0
451,2022-01-13,5,False,6,0,FEW,0,0,2.0,0,0,14.0,0,0.0
452,2022-01-13,6,False,10,0,FEW, FE,0,2.0,:0,0,11.0, 2,0.0
453,2022-01-13,7,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
454,2022-01-13,7,False,10,0,FEW,SCT, SC,2.0,04,:0,70.0,15,2.0
455,2022-01-13,8,False,10,0,BKN,BKN,0,7.0,07,0,70.0,20,0.0
456,2022-01-13,9,False,10,0,FEW,BKN,0,2.0,07,0,70.0,20,0.0
457,2022-01-13,10,True,9.94,0,74,0,0,0.0,0,0,0.0,0,0.0
458,2022-01-13,10,True,10,0,SCT,BKN,0,4.0,07,0,80.0,20,0.0
459,2022-01-13,11,False,10,0,SCT,BKN,BKN,4.0,07,07,35.0,80,20.0
460,2022-01-13,12,False,10,0,SCT,BKN,0,4.0,07,0,35.0,20,0.0
461,2022-01-13,13,True,9.94,0,41,0,0,0.0,0,0,0.0,0,0.0
462,2022-01-13,13,True,10,0,FEW,SCT,BKN,2.0,04,07,10.0,37,20.0
463,2022-01-13,14,True,10,0,SCT,BKN,0,4.0,07,0,40.0,20,0.0
464,2022-01-13,15,False,10,0,SCT,SCT,0,4.0,04,0,30.0,40,0.0
465,2022-01-13,16,False,9.94,0,26,0,0,0.0,0,0,0.0,0,0.0
466,2022-01-13,16,False,10,0,FEW,BKN,BKN,2.0,07,07,25.0,30,25.0
467,2022-01-13,17,False,10,0,SCT,SCT,0,4.0,04,0,30.0,40,0.0
468,2022-01-13,18,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
469,2022-01-13,19,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
470,2022-01-13,19,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
471,2022-01-13,20,False,10,0,BKN,0,0,7.0,0,0,11.0,0,0.0
472,2022-01-13,21,False,10,0,FEW,0,0,2.0,0,0,11.0,0,0.0
473,2022-01-13,22,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
474,2022-01-13,22,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
475,2022-01-13,23,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
476,2022-01-14,0,False,10,0,FEW,0,0,2.0,0,0,10.0,0,0.0
477,2022-01-14,1,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
478,2022-01-14,1,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
479,2022-01-14,2,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
480,2022-01-14,3,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
481,2022-01-14,4,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
482,2022-01-14,4,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
483,2022-01-14,5,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
484,2022-01-14,6,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
485,2022-01-14,7,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
486,2022-01-14,7,False,10,0,FEW,0,0,2.0,0,0,25.0,0,0.0
487,2022-01-14,8,False,10,0,FEW,0,0,2.0,0,0,25.0,0,0.0
488,2022-01-14,9,True,10,0,FEW,0,0,2.0,0,0,25.0,0,0.0
489,2022-01-14,10,True,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
490,2022-01-14,10,True,10,0,FEW,0,0,2.0,0,0,25.0,0,0.0
491,2022-01-14,11,True,10,0,FEW,0,0,2.0,0,0,25.0,0,0.0
492,2022-01-14,12,True,10,0,FEW,FEW,0,2.0,02,0,10.0,25,0.0
493,2022-01-14,13,True,9.94,0,15,0,0,0.0,0,0,0.0,0,0.0
494,2022-01-14,13,True,10,0,FEW,SCT,0,2.0,04,0,10.0,25,0.0
495,2022-01-14,14,True,10,0,FEW,FEW,BKN,2.0,02,07,10.0,30,25.0
496,2022-01-14,15,True,10,0,FEW,BKN,0,2.0,07,0,15.0,25,0.0
497,2022-01-14,16,False,9.94,0,15,0,0,0.0,0,0,0.0,0,0.0
498,2022-01-14,16,False,10,0,FEW,BKN,0,2.0,07,0,20.0,25,0.0
499,2022-01-14,17,False,10,0,BKN,0,0,7.0,0,0,25.0,0,0.0
500,2022-01-14,18,False,10,0,BKN,0,0,7.0,0,0,25.0,0,0.0
501,2022-01-14,19,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
502,2022-01-14,19,False,10,0,SCT,0,0,4.0,0,0,25.0,0,0.0
503,2022-01-14,20,False,10,0,SCT,0,0,4.0,0,0,25.0,0,0.0
504,2022-01-14,21,False,10,0,BKN,0,0,7.0,0,0,25.0,0,0.0
505,2022-01-14,22,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
506,2022-01-14,22,False,10,0,OVC,0,0,8.0,0,0,25.0,0,0.0
507,2022-01-14,23,False,10,0,BKN,0,0,7.0,0,0,25.0,0,0.0
508,2022-01-15,0,False,10,0,BKN,0,0,7.0,0,0,25.0,0,0.0
509,2022-01-15,1,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
510,2022-01-15,1,False,10,0,BKN,0,0,7.0,0,0,25.0,0,0.0
511,2022-01-15,2,False,10,0,SCT, BK,0,4.0,:0,0,20.0, 2,0.0
512,2022-01-15,3,False,10,0,BKN,0,0,7.0,0,0,25.0,0,0.0
513,2022-01-15,4,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
514,2022-01-15,4,False,9,0,BKN,0,0,7.0,0,0,25.0,0,0.0
515,2022-01-15,5,False,10,0,BKN,0,0,7.0,0,0,25.0,0,0.0
516,2022-01-15,6,False,10,0,FEW, BK,0,2.0,:0,0,20.0, 2,0.0
517,2022-01-15,7,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
518,2022-01-15,7,False,10,0,SCT, BK,0,4.0,:0,0,20.0, 2,0.0
519,2022-01-15,8,False,10,0,FEW, BK,0,2.0,:0,0,20.0, 2,0.0
520,2022-01-15,9,True,10,0,FEW, BK,0,2.0,:0,0,20.0, 2,0.0
521,2022-01-15,10,True,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
522,2022-01-15,10,True,10,0,FEW, SC,0 B,2.0,:0,N:,10.0, 2,7.0
523,2022-01-15,11,True,10,0,SCT, BK,0,4.0,:0,0,20.0, 2,0.0
524,2022-01-15,12,True,10,0,SCT, BK,0,4.0,:0,0,20.0, 2,0.0
525,2022-01-15,13,True,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
526,2022-01-15,13,True,10,0,FEW, SC,0,2.0,:0,0,20.0, 2,0.0
527,2022-01-15,14,True,10,0,FEW,FEW, SC,2.0,02,:0,70.0,20,2.0
528,2022-01-15,15,True,10,0,BKN,BKN, BK,7.0,07,:0,30.0,20,2.0
529,2022-01-15,16,False,9.94,0,26,0,0,0.0,0,0,0.0,0,0.0
530,2022-01-15,16,False,10,0,BKN,BKN, BK,7.0,07,:0,30.0,20,2.0
531,2022-01-15,17,False,10,0,BKN,BKN, BK,7.0,07,:0,40.0,20,2.0
532,2022-01-15,18,False,10,0,FEW,FEW, SC,2.0,02,:0,40.0,20,2.0
533,2022-01-15,19,False,9.94,0,41,0,0,0.0,0,0,0.0,0,0.0
534,2022-01-15,19,False,10,0,SCT, BK,0,4.0,:0,0,14.0, 2,0.0
535,2022-01-15,20,False,10,0,SCT, BK,0,4.0,:0,0,10.0, 1,0.0
536,2022-01-15,21,False,10,0,BKN,BKN, BK,7.0,07,:0,95.0,16,2.0
537,2022-01-15,22,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
541,2022-01-16,1,False,9.94,0,57,0,0,0.0,0,0,0.0,0,0.0
542,2022-01-16,1,False,10,0.04,FEW,BKN,OVC,2.0,07,08,30.0,60,80.0
543,2022-01-16,2,False,10,0.01,BKN,OVC,0,7.0,08,0,70.0,13,0.0
544,2022-01-16,3,False,8,0.03,BKN,OVC,0,7.0,08,0,60.0,90,0.0
545,2022-01-16,4,False,7.46,0,57,0,0,0.0,0,0,0.0,0,0.0
546,2022-01-16,4,False,6,0.14,FEW,OVC,0,2.0,08,0,40.0,60,0.0
547,2022-01-16,5,False,6,0.2,BKN,OVC,0,7.0,08,0,55.0,90,0.0
548,2022-01-16,6,False,10,0.13,FEW,BKN,OVC,2.0,07,08,20.0,45,10.0
549,2022-01-16,7,False,9.94,0,26,0,0,0.0,0,0,0.0,0,0.0
550,2022-01-16,7,False,4,0.09,SCT,BKN,OVC,4.0,07,08,15.0,45,10.0
551,2022-01-16,8,False,2,0.04,SCT,BKN,OVC,4.0,07,08,15.0,45,10.0
552,2022-01-16,8,False,9,0,SCT,KN:,VC:,4.0,7 ,8 ,8.0,5 ,5.0
553,2022-01-16,8,False,10,0.16,SCT,KN:,VC:,4.0,7 ,8 ,8.0,5 ,5.0
555,2022-01-16,9,False,10,0.01,SCT,BKN,BKN,4.0,07,07,25.0,45,25.0
556,2022-01-16,10,False,9.94,0,26,0,0,0.0,0,0,0.0,0,0.0
557,2022-01-16,10,False,10,0,FEW,SCT,0,2.0,04,0,25.0,45,0.0
558,2022-01-16,11,True,10,0,FEW,SCT,0,2.0,04,0,25.0,45,0.0
559,2022-01-16,12,True,10,0,SCT,0,0,4.0,0,0,50.0,0,0.0
560,2022-01-16,13,False,9.94,0,57,0,0,0.0,0,0,0.0,0,0.0
561,2022-01-16,13,False,10,0,SCT,0,0,4.0,0,0,60.0,0,0.0
562,2022-01-16,14,False,10,0,BKN,0,0,7.0,0,0,60.0,0,0.0
563,2022-01-16,15,False,10,0,BKN,0,0,7.0,0,0,50.0,0,0.0
564,2022-01-16,16,False,9.94,0,57,0,0,0.0,0,0,0.0,0,0.0
565,2022-01-16,16,False,10,0,BKN,0,0,7.0,0,0,50.0,0,0.0
566,2022-01-16,17,False,10,0,FEW,SCT,0,2.0,04,0,50.0,20,0.0
567,2022-01-16,18,False,10,0,BKN,BKN,0,7.0,07,0,50.0,20,0.0
568,2022-01-16,19,False,9.94,0,57,0,0,0.0,0,0,0.0,0,0.0
569,2022-01-16,19,False,10,0,BKN,BKN,0,7.0,07,0,45.0,20,0.0
570,2022-01-16,20,False,10,0,SCT,BKN,0,4.0,07,0,37.0,60,0.0
571,2022-01-16,21,False,10,0,SCT,0,0,4.0,0,0,37.0,0,0.0
572,2022-01-16,22,False,9.94,0,41,0,0,0.0,0,0,0.0,0,0.0
573,2022-01-16,22,False,10,0,SCT,0,0,4.0,0,0,32.0,0,0.0
574,2022-01-16,23,False,10,0,SCT,0,0,4.0,0,0,30.0,0,0.0
575,2022-01-17,0,False,10,0,FEW,0,0,2.0,0,0,30.0,0,0.0
576,2022-01-17,1,False,9.94,0,26,0,0,0.0,0,0,0.0,0,0.0
577,2022-01-17,1,False,10,0,BKN,0,0,7.0,0,0,31.0,0,0.0
578,2022-01-17,2,False,10,0,BKN,0,0,7.0,0,0,28.0,0,0.0
579,2022-01-17,2,False,10,0,BKN,0,0,7.0,0,0,28.0,0,0.0
580,2022-01-17,3,False,10,0,BKN,0,0,7.0,0,0,25.0,0,0.0
581,2022-01-17,4,False,9.94,0,26,0,0,0.0,0,0,0.0,0,0.0
582,2022-01-17,4,False,10,0,BKN,0,0,7.0,0,0,25.0,0,0.0
583,2022-01-17,5,False,10,0,OVC,0,0,8.0,0,0,25.0,0,0.0
584,2022-01-17,6,False,10,0,BKN,0,0,7.0,0,0,25.0,0,0.0
585,2022-01-17,7,False,9.94,0,26,0,0,0.0,0,0,0.0,0,0.0
586,2022-01-17,7,False,10,0,BKN,0,0,7.0,0,0,25.0,0,0.0
587,2022-01-17,8,False,10,0,SCT,0,0,4.0,0,0,25.0,0,0.0
588,2022-01-17,8,False,10,0,FEW,0,0,2.0,0,0,25.0,0,0.0
589,2022-01-17,9,True,10,0,FEW,0,0,2.0,0,0,25.0,0,0.0
590,2022-01-17,10,True,9.94,0,26,0,0,0.0,0,0,0.0,0,0.0
591,2022-01-17,10,True,10,0,FEW,0,0,2.0,0,0,30.0,0,0.0
592,2022-01-17,11,True,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
593,2022-01-17,12,True,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
594,2022-01-17,13,True,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
595,2022-01-17,13,True,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
596,2022-01-17,14,True,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
597,2022-01-17,15,True,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
598,2022-01-17,16,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
599,2022-01-17,16,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
600,2022-01-17,17,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
601,2022-01-17,18,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
602,2022-01-17,19,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
603,2022-01-17,19,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
604,2022-01-17,20,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
605,2022-01-17,21,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
606,2022-01-17,22,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
607,2022-01-17,22,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
608,2022-01-17,23,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
609,2022-01-18,0,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
610,2022-01-18,1,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
611,2022-01-18,1,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
612,2022-01-18,2,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
613,2022-01-18,3,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
614,2022-01-18,4,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
615,2022-01-18,4,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
616,2022-01-18,5,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
617,2022-01-18,6,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
618,2022-01-18,7,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
619,2022-01-18,7,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
620,2022-01-18,8,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
621,2022-01-18,9,True,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
622,2022-01-18,10,True,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
623,2022-01-18,10,True,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
624,2022-01-18,11,True,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
625,2022-01-18,12,True,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
626,2022-01-18,13,True,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
627,2022-01-18,13,True,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
628,2022-01-18,14,True,10,0,FEW,0,0,2.0,0,0,25.0,0,0.0
629,2022-01-18,15,True,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
630,2022-01-18,16,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
631,2022-01-18,16,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
632,2022-01-18,17,False,10,0,FEW,0,0,2.0,0,0,25.0,0,0.0
633,2022-01-18,18,False,10,0,FEW,0,0,2.0,0,0,25.0,0,0.0
634,2022-01-18,19,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
635,2022-01-18,19,False,10,0,FEW,0,0,2.0,0,0,25.0,0,0.0
636,2022-01-18,20,False,10,0,FEW,0,0,2.0,0,0,25.0,0,0.0
637,2022-01-18,21,False,10,0,SCT,0,0,4.0,0,0,25.0,0,0.0
638,2022-01-18,22,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
639,2022-01-18,22,False,10,0,FEW,0,0,2.0,0,0,25.0,0,0.0
640,2022-01-18,23,False,10,0,FEW,0,0,2.0,0,0,25.0,0,0.0
641,2022-01-19,0,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
642,2022-01-19,1,False,9.94,0,0,0,0,0.0,0,0,0.0,0,0.0
643,2022-01-19,1,False,10,0,CLR,0,0,0.0,0,0,0.0,0,0.0
